year,month,day,hour,doy,index,tto,tts,psi,LST_Day_1km,Emis_31,Emis_32
2020,7,12,11,194,4643.0,53.0,28.259179849818253,54.045475586085075,15.350000000000023,0.984,0.98
2020,7,28,11,210,5027.0,53.0,31.059095313067786,57.11400239357371,17.010000000000048,0.984,0.98
2020,7,29,10,211,5050.0,20.0,38.45563434256688,35.64377674337379,18.29000000000002,0.986,0.986
2020,7,30,11,212,5075.0,43.0,31.506154616584617,57.55880072180267,21.470000000000027,0.984,0.984
2020,7,31,10,213,5098.0,37.0,38.84757148300173,36.17632251601937,18.310000000000002,0.982,0.984
2020,8,1,11,214,5123.0,29.0,31.973553465652454,58.012275227133046,24.250000000000057,0.986,0.986
2020,8,4,11,217,5195.0,57.0,32.71178432870864,58.705787529404546,14.770000000000039,0.982,0.98
2020,8,5,11,218,5219.0,10.0,32.96751816917683,58.93985676346912,21.49000000000001,0.986,0.986
2020,8,6,11,219,5243.0,48.0,33.227972667923744,59.17511666787115,18.690000000000055,0.984,0.982
2020,8,13,10,226,5410.0,63.0,41.82142472405729,39.908358351122644,18.870000000000005,0.98,0.976
2020,8,17,11,230,5507.0,29.0,36.38390570309764,61.80200577219267,14.430000000000007,0.984,0.984
2020,8,18,10,231,5530.0,49.0,43.14654430607691,41.41978101034593,18.83000000000004,0.984,0.982
2020,8,27,10,240,5746.0,55.0,45.74872204765879,44.165718617837655,20.250000000000057,0.982,0.98
2020,8,30,10,243,5818.0,20.0,46.670120943494865,45.0760514992248,16.710000000000036,0.986,0.986
2020,9,6,11,250,5987.0,10.0,43.205049088670734,66.41505190919881,13.690000000000055,0.986,0.986
2020,9,10,10,254,6082.0,44.0,50.22728004083858,48.334452034942956,11.650000000000034,0.986,0.984
2020,9,17,10,261,6250.0,37.0,52.59408331707436,50.30859647538168,10.170000000000016,0.984,0.986
2020,9,19,12,263,6300.0,64.0,46.131587591017684,89.44688807160679,9.330000000000041,0.98,0.978
2020,10,5,10,279,6682.0,49.0,58.76434567129997,54.87862456764523,9.610000000000014,0.984,0.982
2020,10,27,11,301,7211.0,36.0,61.6648065289268,74.84449114910413,-3.169999999999959,0.984,0.984
2020,10,30,10,304,7282.0,54.0,66.5590154499954,59.73512364026962,1.0300000000000296,0.982,0.98
2020,11,6,12,311,7452.0,64.0,63.41286020322888,91.72750349965449,14.110000000000014,0.98,0.976
2020,12,5,11,340,8147.0,43.0,69.90283230344534,77.46778645854724,-7.92999999999995,0.982,0.984
2020,12,16,11,351,8411.0,20.0,70.56630020883894,77.65668242209563,-6.809999999999945,0.99,0.988
2021,1,5,10,5,106.0,19.0,73.29200641281808,63.3116397487604,-6.849999999999966,0.988,0.986
2021,1,13,11,13,299.0,49.0,68.77210792389603,77.13864586069883,-3.25,0.992,0.99
2021,1,25,12,25,588.0,64.0,65.4435459197834,91.91887400687031,-9.75,0.98,0.976
2021,2,10,12,41,972.0,64.0,61.05388356017129,91.48473274350496,-18.94999999999996,0.98,0.982
2021,2,11,11,42,995.0,11.0,61.96988987590207,74.95155336139825,-19.509999999999962,0.992,0.99
2021,2,12,11,43,1019.0,57.0,61.66311487089651,74.84389520307249,-19.129999999999967,0.98,0.982
2021,2,18,11,49,1163.0,20.0,59.74365353780511,74.15100146718683,-9.649999999999977,0.982,0.984
2021,2,20,11,51,1211.0,1.0,59.07622785238152,73.90203819749573,-9.96999999999997,0.992,0.99
2021,2,22,10,53,1258.0,20.0,62.70042630488361,57.44060590872516,-2.6299999999999955,0.992,0.99
