year,month,day,hour,doy,PAR_up,PAR_down,fPAR
2020,9,12,19,256,316.275,11.32,0.9642083629752589
2020,9,12,20,256,272.51,9.594999999999999,0.9647902829253971
2020,9,12,21,256,167.005,6.01,0.9640130535013922
2020,9,12,22,256,138.375,4.925,0.9644083107497741
2020,9,12,23,256,42.519999999999996,1.6,0.9623706491063029
2020,9,13,0,257,,,
2020,9,13,1,257,,,
2020,9,13,2,257,,,
2020,9,13,3,257,,,
2020,9,13,4,257,,,
2020,9,13,5,257,,,
2020,9,13,6,257,,,
2020,9,13,7,257,,,
2020,9,13,8,257,,,
2020,9,13,9,257,,,
2020,9,13,10,257,,,
2020,9,13,11,257,,,
2020,9,13,12,257,50.25,1.93,0.9615920398009951
2020,9,13,13,257,95.02,3.55,0.96263944432751
2020,9,13,14,257,265.94,9.26,0.9651801158155975
2020,9,13,15,257,571.025,18.965,0.9667877938794273
2020,9,13,16,257,1140.925,21.13,0.9814799395227556
2020,9,13,17,257,1416.35,43.56,0.969244890034243
2020,9,13,18,257,1277.525,33.17,0.9740357331559069
2020,9,13,19,257,678.015,24.689999999999998,0.9635848764407868
2020,9,13,20,257,278.68,10.12,0.9636859480407636
2020,9,13,21,257,642.685,10.235,0.9840746244272077
2020,9,13,22,257,488.255,6.99,0.9856837103562688
2020,9,13,23,257,131.53,2.46,0.9812970424998099
2020,9,14,0,258,,,
2020,9,14,1,258,,,
2020,9,14,2,258,,,
2020,9,14,3,258,,,
2020,9,14,4,258,,,
2020,9,14,5,258,,,
2020,9,14,6,258,,,
2020,9,14,7,258,,,
2020,9,14,8,258,,,
2020,9,14,9,258,,,
2020,9,14,10,258,,,
2020,9,14,11,258,,,
2020,9,14,12,258,130.18,3.915,0.9699262559532954
2020,9,14,13,258,377.99,9.995,0.9735575015212042
2020,9,14,14,258,694.955,17.755,0.9744515831960343
2020,9,14,15,258,972.645,27.0,0.9722406427833382
2020,9,14,16,258,1131.81,26.685000000000002,0.9764227211281046
2020,9,14,17,258,1318.93,49.325,0.9626022609236274
2020,9,14,18,258,1246.24,37.894999999999996,0.9695925343433047
2020,9,14,19,258,1233.645,43.18,0.9649980342805263
2020,9,14,20,258,1007.875,43.03,0.9573062135681508
2020,9,14,21,258,627.53,21.48,0.965770560770003
2020,9,14,22,258,225.35500000000002,7.515000000000001,0.9666526147633734
2020,9,14,23,258,87.235,2.855,0.9672723104258611
2020,9,15,0,259,,,
2020,9,15,1,259,,,
2020,9,15,2,259,,,
2020,9,15,3,259,,,
2020,9,15,4,259,,,
2020,9,15,5,259,,,
2020,9,15,6,259,,,
2020,9,15,7,259,,,
2020,9,15,8,259,,,
2020,9,15,9,259,,,
2020,9,15,10,259,,,
2020,9,15,11,259,,,
2020,9,15,12,259,99.015,3.575,0.9638943594404887
2020,9,15,13,259,323.78499999999997,10.615,0.9672158994394429
2020,9,15,14,259,740.8199999999999,21.475,0.9710118517318647
2020,9,15,15,259,996.325,31.535000000000004,0.9683486814041603
2020,9,15,16,259,1140.88,33.07,0.971013603534114
2020,9,15,17,259,896.4350000000001,32.114999999999995,0.9641747589061114
2020,9,15,18,259,850.265,33.85,0.9601888822896391
2020,9,15,19,259,931.5699999999999,37.41,0.9598419871829278
2020,9,15,20,259,845.835,28.05,0.9668375037684656
2020,9,15,21,259,500.79499999999996,19.445,0.9611717369382682
2020,9,15,22,259,228.445,7.505,0.9671474534351814
2020,9,15,23,259,66.125,2.295,0.9652930056710775
2020,9,16,0,260,,,
2020,9,16,1,260,,,
2020,9,16,2,260,,,
2020,9,16,3,260,,,
2020,9,16,4,260,,,
2020,9,16,5,260,,,
2020,9,16,6,260,,,
2020,9,16,7,260,,,
2020,9,16,8,260,,,
2020,9,16,9,260,,,
2020,9,16,10,260,,,
2020,9,16,11,260,,,
2020,9,16,12,260,88.22999999999999,3.1750000000000003,0.9640145075371189
2020,9,16,13,260,243.125,8.665,0.9643598971722366
2020,9,16,14,260,401.82,14.26,0.9645114727987656
2020,9,16,15,260,258.07,10.01,0.9612120742434224
2020,9,16,16,260,649.085,23.695,0.9634947657086513
2020,9,16,17,260,926.15,42.39,0.9542298763699185
2020,9,16,18,260,1358.7649999999999,50.395,0.9629111730137294
2020,9,16,19,260,1429.455,49.019999999999996,0.965707210090559
2020,9,16,20,260,930.875,30.470000000000002,0.9672673559822748
2020,9,16,21,260,791.465,34.339999999999996,0.9566121053994807
2020,9,16,22,260,516.0999999999999,6.2,0.9879868242588645
2020,9,16,23,260,124.28999999999999,1.93,0.9844717998229946
2020,9,17,0,261,,,
2020,9,17,1,261,,,
2020,9,17,2,261,,,
2020,9,17,3,261,,,
2020,9,17,4,261,,,
2020,9,17,5,261,,,
2020,9,17,6,261,,,
2020,9,17,7,261,,,
2020,9,17,8,261,,,
2020,9,17,9,261,,,
2020,9,17,10,261,,,
2020,9,17,11,261,,,
2020,9,17,12,261,162.535,3.67,0.9774202479465962
2020,9,17,13,261,589.025,7.185,0.9878018759814949
2020,9,17,14,261,983.305,11.18,0.9886301808696183
2020,9,17,15,261,1299.775,31.724999999999998,0.9755919293723915
2020,9,17,16,261,1283.545,21.73,0.9830703247646168
2020,9,17,17,261,1316.23,57.44,0.9563602106014906
2020,9,17,18,261,1477.81,28.799999999999997,0.9805117031282777
2020,9,17,19,261,1393.255,42.025,0.9698368209695999
2020,9,17,20,261,1148.06,36.755,0.9679851227287771
2020,9,17,21,261,866.31,53.62,0.9381052971799932
2020,9,17,22,261,412.215,6.725,0.9836856979974042
2020,9,17,23,261,92.67500000000001,2.025,0.9781494469921769
2020,9,18,0,262,,,
2020,9,18,1,262,,,
2020,9,18,2,262,,,
2020,9,18,3,262,,,
2020,9,18,4,262,,,
2020,9,18,5,262,,,
2020,9,18,6,262,,,
2020,9,18,7,262,,,
2020,9,18,8,262,,,
2020,9,18,9,262,,,
2020,9,18,10,262,,,
2020,9,18,11,262,,,
2020,9,18,12,262,185.72000000000003,2.51,0.9864850312298084
2020,9,18,13,262,607.72,5.77,0.9905054959520833
2020,9,18,14,262,966.79,9.705,0.9899616255857011
2020,9,18,15,262,1276.225,18.03,0.9858723971086604
2020,9,18,16,262,1437.065,14.035,0.9902335663313767
2020,9,18,17,262,1542.635,78.595,0.9490514606501214
2020,9,18,18,262,1515.665,31.19,0.9794215740285617
2020,9,18,19,262,1320.98,43.75,0.9668806492149767
2020,9,18,20,262,1105.4850000000001,26.41,0.9761100331528695
2020,9,18,21,262,801.475,27.560000000000002,0.9656134002932093
2020,9,18,22,262,357.985,7.34,0.9794963476123302
2020,9,18,23,262,92.08000000000001,2.425,0.9736642050390965
2020,9,19,0,263,,,
2020,9,19,1,263,,,
2020,9,19,2,263,,,
2020,9,19,3,263,,,
2020,9,19,4,263,,,
2020,9,19,5,263,,,
2020,9,19,6,263,,,
2020,9,19,7,263,,,
2020,9,19,8,263,,,
2020,9,19,9,263,,,
2020,9,19,10,263,,,
2020,9,19,11,263,,,
2020,9,19,12,263,143.375,3.7249999999999996,0.9740191804707934
2020,9,19,13,263,524.24,7.46,0.9857698763924919
2020,9,19,14,263,910.275,13.645,0.9850100244431628
2020,9,19,15,263,1119.27,30.91,0.9723837858604268
2020,9,19,16,263,1159.135,30.86,0.9733766990039987
2020,9,19,17,263,1174.75,49.870000000000005,0.9575484145562887
2020,9,19,18,263,1366.155,31.785,0.9767339723530638
2020,9,19,19,263,1329.615,35.31,0.9734434403943999
2020,9,19,20,263,855.545,31.955000000000002,0.9626495391826262
2020,9,19,21,263,640.565,15.43,0.9759118902843584
2020,9,19,22,263,302.98,5.99,0.9802297181332101
2020,9,19,23,263,65.955,1.8050000000000002,0.9726328557349707
2020,9,20,0,264,,,
2020,9,20,1,264,,,
2020,9,20,2,264,,,
2020,9,20,3,264,,,
2020,9,20,4,264,,,
2020,9,20,5,264,,,
2020,9,20,6,264,,,
2020,9,20,7,264,,,
2020,9,20,8,264,,,
2020,9,20,9,264,,,
2020,9,20,10,264,,,
2020,9,20,11,264,,,
2020,9,20,12,264,70.15,2.915,0.9584461867426941
2020,9,20,13,264,318.79499999999996,10.275,0.9677692561050205
2020,9,20,14,264,627.09,18.37,0.9707059592721938
2020,9,20,15,264,990.245,30.28,0.969421708769042
2020,9,20,16,264,1169.915,33.095,0.9717116200749627
2020,9,20,17,264,1256.035,69.33,0.9448024935610871
2020,9,20,18,264,1261.5349999999999,50.230000000000004,0.960183427332575
2020,9,20,19,264,1054.005,38.835,0.9631548237437203
2020,9,20,20,264,815.085,31.214999999999996,0.9617033806290141
2020,9,20,21,264,506.19,18.035,0.9643710859558663
2020,9,20,22,264,251.20499999999998,9.44,0.9624211301526642
2020,9,20,23,264,75.575,2.96,0.9608336089976846
2020,9,21,0,265,,,
2020,9,21,1,265,,,
2020,9,21,2,265,,,
2020,9,21,3,265,,,
2020,9,21,4,265,,,
2020,9,21,5,265,,,
2020,9,21,6,265,,,
2020,9,21,7,265,,,
2020,9,21,8,265,,,
2020,9,21,9,265,,,
2020,9,21,10,265,,,
2020,9,21,11,265,,,
2020,9,21,12,265,113.64500000000001,4.07,0.9641867218091426
2020,9,21,13,265,400.625,10.98,0.9725928237129484
2020,9,21,14,265,799.17,19.189999999999998,0.9759875871216388
2020,9,21,15,265,1107.54,35.99,0.9675045596547303
2020,9,21,16,265,1138.725,32.565,0.9714022261740104
2020,9,21,17,265,1296.245,80.925,0.9375696723998935
2020,9,21,18,265,1244.39,45.269999999999996,0.9636207298355017
2020,9,21,19,265,1076.46,33.355,0.9690141760957212
2020,9,21,20,265,1033.52,34.545,0.9665753928322626
2020,9,21,21,265,432.635,15.399999999999999,0.9644041744195454
2020,9,21,22,265,124.545,5.46,0.9561604239431531
2020,9,21,23,265,27.49,1.33,0.9516187704619861
2020,9,22,0,266,,,
2020,9,22,1,266,,,
2020,9,22,2,266,,,
2020,9,22,3,266,,,
2020,9,22,4,266,,,
2020,9,22,5,266,,,
2020,9,22,6,266,,,
2020,9,22,7,266,,,
2020,9,22,8,266,,,
2020,9,22,9,266,,,
2020,9,22,10,266,,,
2020,9,22,11,266,,,
2020,9,22,12,266,179.295,3.295,0.9816224657687053
2020,9,22,13,266,548.195,7.635,0.9860724742108191
2020,9,22,14,266,904.5450000000001,16.33,0.981946724596344
2020,9,22,15,266,1175.695,27.740000000000002,0.9764054452898073
2020,9,22,16,266,1366.4099999999999,19.854999999999997,0.9854692222685724
2020,9,22,17,266,1454.095,98.495,0.93226371041782
2020,9,22,18,266,1426.525,44.875,0.9685424370410614
2020,9,22,19,266,1300.45,35.315,0.9728440155330846
2020,9,22,20,266,1062.685,25.285,0.9762064958101412
2020,9,22,21,266,743.385,17.23,0.9768222388129972
2020,9,22,22,266,373.39,6.905,0.9815072712177617
2020,9,22,23,266,73.4,1.995,0.9728201634877384
2020,9,23,0,267,,,
2020,9,23,1,267,,,
2020,9,23,2,267,,,
2020,9,23,3,267,,,
2020,9,23,4,267,,,
2020,9,23,5,267,,,
2020,9,23,6,267,,,
2020,9,23,7,267,,,
2020,9,23,8,267,,,
2020,9,23,9,267,,,
2020,9,23,10,267,,,
2020,9,23,11,267,,,
2020,9,23,12,267,172.155,3.4749999999999996,0.9798147018675032
2020,9,23,13,267,535.8,8.535,0.9840705487122061
2020,9,23,14,267,877.0150000000001,21.575,0.9753995085602868
2020,9,23,15,267,1155.2350000000001,30.125,0.9739230546165931
2020,9,23,16,267,1321.365,24.75,0.9812693691750576
2020,9,23,17,267,1358.8400000000001,89.61,0.9340540460981426
2020,9,23,18,267,1364.94,39.230000000000004,0.9712588099110584
2020,9,23,19,267,1119.575,36.22,0.9676484380233571
2020,9,23,20,267,783.515,23.455,0.9700643893224762
2020,9,23,21,267,551.97,22.305,0.9595901951193001
2020,9,23,22,267,190.78,8.375,0.9561012684767796
2020,9,23,23,267,43.66,2.04,0.9532753092075126
2020,9,24,0,268,,,
2020,9,24,1,268,,,
2020,9,24,2,268,,,
2020,9,24,3,268,,,
2020,9,24,4,268,,,
2020,9,24,5,268,,,
2020,9,24,6,268,,,
2020,9,24,7,268,,,
2020,9,24,8,268,,,
2020,9,24,9,268,,,
2020,9,24,10,268,,,
2020,9,24,11,268,,,
2020,9,24,12,268,25.32,1.515,0.9401658767772512
2020,9,24,13,268,94.87,5.615,0.9408137451249078
2020,9,24,14,268,142.92000000000002,8.52,0.9403862300587741
2020,9,24,15,268,162.05,9.61,0.9406973156433199
2020,9,24,16,268,158.39,9.2,0.9419155249700109
2020,9,24,17,268,289.275,16.545,0.9428052890847809
2020,9,24,18,268,376.885,21.295,0.9434973533040583
2020,9,24,19,268,718.8149999999999,29.415,0.9590784833371592
2020,9,24,20,268,215.87,12.1,0.9439477463288091
2020,9,24,21,268,255.875,13.795000000000002,0.946086956521739
2020,9,24,22,268,229.945,7.3999999999999995,0.9678183913544544
2020,9,24,23,268,79.19,3.38,0.9573178431620155
2020,9,25,0,269,,,
2020,9,25,1,269,,,
2020,9,25,2,269,,,
2020,9,25,3,269,,,
2020,9,25,4,269,,,
2020,9,25,5,269,,,
2020,9,25,6,269,,,
2020,9,25,7,269,,,
2020,9,25,8,269,,,
2020,9,25,9,269,,,
2020,9,25,10,269,,,
2020,9,25,11,269,,,
2020,9,25,12,269,61.985,3.625,0.9415181092199726
2020,9,25,13,269,230.69,12.84,0.9443408903723611
2020,9,25,14,269,496.81000000000006,24.244999999999997,0.951198647370222
2020,9,25,15,269,477.115,28.3,0.9406851597623215
2020,9,25,16,269,376.56,23.085,0.9386950286806884
2020,9,25,17,269,404.18,24.98,0.9381958533326735
2020,9,25,18,269,590.2,35.34,0.9401219925449
2020,9,25,19,269,685.125,37.465,0.9453165480751687
2020,9,25,20,269,657.4200000000001,34.894999999999996,0.9469212984089319
2020,9,25,21,269,417.48,23.89,0.9427757018300278
2020,9,25,22,269,152.585,9.055,0.9406560277877903
2020,9,25,23,269,45.595,2.605,0.9428665423840334
2020,9,26,0,270,,,
2020,9,26,1,270,,,
2020,9,26,2,270,,,
2020,9,26,3,270,,,
2020,9,26,4,270,,,
2020,9,26,5,270,,,
2020,9,26,6,270,,,
2020,9,26,7,270,,,
2020,9,26,8,270,,,
2020,9,26,9,270,,,
2020,9,26,10,270,,,
2020,9,26,11,270,,,
2020,9,26,12,270,80.545,5.585,0.9306598795704265
2020,9,26,13,270,232.975,17.015,0.9269664127052258
2020,9,26,14,270,309.78499999999997,23.085,0.9254805752376649
2020,9,26,15,270,443.425,32.625,0.926424987314653
2020,9,26,16,270,367.735,27.275,0.9258297415258271
2020,9,26,17,270,306.935,22.66,0.9261732940199064
2020,9,26,18,270,392.875,28.725,0.9268851415844733
2020,9,26,19,270,442.85,31.91,0.9279439990967596
2020,9,26,20,270,299.65999999999997,21.58,0.9279850497230194
2020,9,26,21,270,92.41499999999999,6.605,0.928528918465617
2020,9,26,22,270,25.08,1.895,0.9244417862838915
2020,9,26,23,270,,,
2020,9,27,0,271,,,
2020,9,27,1,271,,,
2020,9,27,2,271,,,
2020,9,27,3,271,,,
2020,9,27,4,271,,,
2020,9,27,5,271,,,
2020,9,27,6,271,,,
2020,9,27,7,271,,,
2020,9,27,8,271,,,
2020,9,27,9,271,,,
2020,9,27,10,271,,,
2020,9,27,11,271,,,
2020,9,27,12,271,115.11500000000001,7.09,0.9384094166702862
2020,9,27,13,271,274.865,20.315,0.9260909901224238
2020,9,27,14,271,370.115,29.915,0.9191737703146319
2020,9,27,15,271,484.945,40.879999999999995,0.9157017806142965
2020,9,27,16,271,525.335,44.97,0.9143974797034273
2020,9,27,17,271,755.265,73.22,0.9030538949905
2020,9,27,18,271,1005.225,64.67,0.9356661443955334
2020,9,27,19,271,1129.92,64.935,0.9425313296516568
2020,9,27,20,271,731.6800000000001,45.375,0.9379851847802319
2020,9,27,21,271,441.62,30.93,0.9299624111226846
2020,9,27,22,271,226.17000000000002,15.739999999999998,0.9304063315205376
2020,9,27,23,271,46.42,4.08,0.9121068504954761
2020,9,28,0,272,,,
2020,9,28,1,272,,,
2020,9,28,2,272,,,
2020,9,28,3,272,,,
2020,9,28,4,272,,,
2020,9,28,5,272,,,
2020,9,28,6,272,,,
2020,9,28,7,272,,,
2020,9,28,8,272,,,
2020,9,28,9,272,,,
2020,9,28,10,272,,,
2020,9,28,11,272,,,
2020,9,28,12,272,52.525,5.235,0.9003331746787244
2020,9,28,13,272,164.015,15.965,0.9026613419504314
2020,9,28,14,272,320.37,32.625,0.8981646221556325
2020,9,28,15,272,298.46000000000004,31.060000000000002,0.8959324532600683
2020,9,28,16,272,516.65,51.355000000000004,0.9006000193554631
2020,9,28,17,272,430.53499999999997,46.34,0.8923664742703844
2020,9,28,18,272,576.655,49.525000000000006,0.9141167595876217
2020,9,28,19,272,772.3399999999999,64.43,0.9165781909521712
2020,9,28,20,272,456.725,43.825,0.904045103727626
2020,9,28,21,272,223.635,24.740000000000002,0.8893733091868445
2020,9,28,22,272,115.455,12.629999999999999,0.8906067298947642
2020,9,28,23,272,37.44,4.27,0.8859508547008548
2020,9,29,0,273,,,
2020,9,29,1,273,,,
2020,9,29,2,273,,,
2020,9,29,3,273,,,
2020,9,29,4,273,,,
2020,9,29,5,273,,,
2020,9,29,6,273,,,
2020,9,29,7,273,,,
2020,9,29,8,273,,,
2020,9,29,9,273,,,
2020,9,29,10,273,,,
2020,9,29,11,273,,,
2020,9,29,12,273,31.235,3.575,0.8855450616295822
2020,9,29,13,273,96.84,11.120000000000001,0.8851714167699297
2020,9,29,14,273,187.945,22.345,0.8811088350315252
2020,9,29,15,273,296.79499999999996,35.615,0.8800013477315992
2020,9,29,16,273,458.15,54.195,0.8817090472552658
2020,9,29,17,273,459.71500000000003,54.635,0.8811546284110808
2020,9,29,18,273,231.685,27.384999999999998,0.8818007208062671
2020,9,29,19,273,417.82,51.555,0.8766095447800488
2020,9,29,20,273,236.03000000000003,28.490000000000002,0.879295004872262
2020,9,29,21,273,382.43,40.33,0.8945427921449678
2020,9,29,22,273,205.78000000000003,15.709999999999999,0.9236563320050539
2020,9,29,23,273,60.81,4.86,0.9200789343857918
2020,9,30,0,274,,,
2020,9,30,1,274,,,
2020,9,30,2,274,,,
2020,9,30,3,274,,,
2020,9,30,4,274,,,
2020,9,30,5,274,,,
2020,9,30,6,274,,,
2020,9,30,7,274,,,
2020,9,30,8,274,,,
2020,9,30,9,274,,,
2020,9,30,10,274,,,
2020,9,30,11,274,,,
2020,9,30,12,274,29.325000000000003,3.965,0.8647911338448423
2020,9,30,13,274,106.925,14.57,0.8637362637362637
2020,9,30,14,274,229.805,32.73,0.8575749004590849
2020,9,30,15,274,409.655,54.7,0.8664730077748349
2020,9,30,16,274,606.875,86.71000000000001,0.8571204943357363
2020,9,30,17,274,947.3199999999999,214.95499999999998,0.7730914580078538
2020,9,30,18,274,620.6,101.815,0.8359410248146956
2020,9,30,19,274,704.22,103.055,0.8536607878219874
2020,9,30,20,274,553.21,82.08500000000001,0.8516205419280201
2020,9,30,21,274,359.625,52.8,0.8531803962460897
2020,9,30,22,274,182.19,22.725,0.875267577803392
2020,9,30,23,274,56.85,7.08,0.8754617414248022
2020,10,1,0,275,,,
2020,10,1,1,275,,,
2020,10,1,2,275,,,
2020,10,1,3,275,,,
2020,10,1,4,275,,,
2020,10,1,5,275,,,
2020,10,1,6,275,,,
2020,10,1,7,275,,,
2020,10,1,8,275,,,
2020,10,1,9,275,,,
2020,10,1,10,275,,,
2020,10,1,11,275,,,
2020,10,1,12,275,56.214999999999996,8.555,0.847816419105221
2020,10,1,13,275,161.03,25.779999999999998,0.8399056076507483
2020,10,1,14,275,226.01999999999998,38.195,0.8310105300415892
2020,10,1,15,275,292.40999999999997,51.695,0.8232105605143463
2020,10,1,16,275,545.285,95.495,0.8248713975260643
2020,10,1,17,275,771.0699999999999,122.75,0.8408056337297521
2020,10,1,18,275,876.63,150.305,0.8285422584214549
2020,10,1,19,275,713.06,110.64500000000001,0.8448307295318768
2020,10,1,20,275,708.8050000000001,106.55,0.8496765683086323
2020,10,1,21,275,490.865,67.055,0.8633942122579528
2020,10,1,22,275,136.15,19.475,0.8569592361366141
2020,10,1,23,275,47.17,5.73,0.8785244859020563
2020,10,2,0,276,,,
2020,10,2,1,276,,,
2020,10,2,2,276,,,
2020,10,2,3,276,,,
2020,10,2,4,276,,,
2020,10,2,5,276,,,
2020,10,2,6,276,,,
2020,10,2,7,276,,,
2020,10,2,8,276,,,
2020,10,2,9,276,,,
2020,10,2,10,276,,,
2020,10,2,11,276,,,
2020,10,2,12,276,50.660000000000004,8.26,0.8369522305566522
2020,10,2,13,276,178.85500000000002,30.474999999999998,0.8296105784014984
2020,10,2,14,276,427.345,72.225,0.8309913535901906
2020,10,2,15,276,589.36,98.44,0.832971358762047
2020,10,2,16,276,733.585,89.035,0.8786302882419897
2020,10,2,17,276,1206.515,265.57,0.7798866984662438
2020,10,2,18,276,1016.4100000000001,105.24000000000001,0.8964591060694012
2020,10,2,19,276,684.12,117.28999999999999,0.8285534701514354
2020,10,2,20,276,437.53999999999996,72.0,0.8354436165836266
2020,10,2,21,276,231.33999999999997,40.01,0.8270510936284257
2020,10,2,22,276,138.24,23.415,0.8306206597222223
2020,10,2,23,276,23.98,4.11,0.82860717264387
2020,10,3,0,277,,,
2020,10,3,1,277,,,
2020,10,3,2,277,,,
2020,10,3,3,277,,,
2020,10,3,4,277,,,
2020,10,3,5,277,,,
2020,10,3,6,277,,,
2020,10,3,7,277,,,
2020,10,3,8,277,,,
2020,10,3,9,277,,,
2020,10,3,10,277,,,
2020,10,3,11,277,,,
2020,10,3,12,277,37.214999999999996,6.54,0.8242644095122934
2020,10,3,13,277,144.595,25.775,0.8217434904388118
2020,10,3,14,277,196.92000000000002,34.879999999999995,0.8228722323786309
2020,10,3,15,277,300.11,52.265,0.8258471893639
2020,10,3,16,277,505.83,87.765,0.8264930905640235
2020,10,3,17,277,862.9649999999999,173.46499999999997,0.7989895302822247
2020,10,3,18,277,577.8599999999999,104.265,0.8195670231543972
2020,10,3,19,277,304.055,53.115,0.8253112101429018
2020,10,3,20,277,279.125,48.295,0.8269771607702642
2020,10,3,21,277,135.96,23.885,0.8243233303912916
2020,10,3,22,277,105.41,17.575,0.8332700882269234
2020,10,3,23,277,32.22,5.2,0.8386095592799504
2020,10,4,0,278,,,
2020,10,4,1,278,,,
2020,10,4,2,278,,,
2020,10,4,3,278,,,
2020,10,4,4,278,,,
2020,10,4,5,278,,,
2020,10,4,6,278,,,
2020,10,4,7,278,,,
2020,10,4,8,278,,,
2020,10,4,9,278,,,
2020,10,4,10,278,,,
2020,10,4,11,278,,,
2020,10,4,12,278,49.879999999999995,8.41,0.8313953488372093
2020,10,4,13,278,277.8,33.075,0.880939524838013
2020,10,4,14,278,682.74,95.955,0.8594560154670884
2020,10,4,15,278,657.87,103.645,0.8424536762582273
2020,10,4,16,278,862.3,133.365,0.84533804940276
2020,10,4,17,278,800.735,204.3,0.7448594104166796
2020,10,4,18,278,1037.255,165.765,0.8401887674679804
2020,10,4,19,278,591.5350000000001,110.975,0.8123948709712866
2020,10,4,20,278,465.705,80.015,0.8281852245520233
2020,10,4,21,278,356.555,55.15,0.8453254056176467
2020,10,4,22,278,255.825,17.97,0.9297566695983582
2020,10,4,23,278,38.5,4.49,0.8833766233766234
2020,10,5,0,279,,,
2020,10,5,1,279,,,
2020,10,5,2,279,,,
2020,10,5,3,279,,,
2020,10,5,4,279,,,
2020,10,5,5,279,,,
2020,10,5,6,279,,,
2020,10,5,7,279,,,
2020,10,5,8,279,,,
2020,10,5,9,279,,,
2020,10,5,10,279,,,
2020,10,5,11,279,,,
2020,10,5,12,279,59.69,7.51,0.8741832802814542
2020,10,5,13,279,284.495,28.845,0.8986098173957363
2020,10,5,14,279,809.27,111.845,0.8617951981415349
2020,10,5,15,279,1015.78,114.465,0.887313197739668
2020,10,5,16,279,1299.145,180.2,0.8612933891136093
2020,10,5,17,279,1234.26,344.97,0.7205045938457051
2020,10,5,18,279,1281.3000000000002,376.745,0.7059665964255054
2020,10,5,19,279,1137.8400000000001,220.775,0.8059700836672995
2020,10,5,20,279,903.635,117.84,0.8695933645775119
2020,10,5,21,279,571.155,118.225,0.7930071521741033
2020,10,5,22,279,206.78500000000003,29.62,0.856759436129313
2020,10,5,23,279,38.33,7.19,0.8124184711714062
2020,10,6,0,280,,,
2020,10,6,1,280,,,
2020,10,6,2,280,,,
2020,10,6,3,280,,,
2020,10,6,4,280,,,
2020,10,6,5,280,,,
2020,10,6,6,280,,,
2020,10,6,7,280,,,
2020,10,6,8,280,,,
2020,10,6,9,280,,,
2020,10,6,10,280,,,
2020,10,6,11,280,,,
2020,10,6,12,280,66.89,11.175,0.8329346688593213
2020,10,6,13,280,399.16999999999996,35.18,0.911867124282887
2020,10,6,14,280,806.52,132.345,0.8359061151614343
2020,10,6,15,280,581.74,110.95,0.8092790593736033
2020,10,6,16,280,591.13,150.485,0.7454282475935919
2020,10,6,17,280,1230.9,228.68,0.8142172394183118
2020,10,6,18,280,1213.6950000000002,361.66,0.7020173931671466
2020,10,6,19,280,959.355,184.70499999999998,0.8074696019721584
2020,10,6,20,280,268.3,61.394999999999996,0.7711703317182259
2020,10,6,21,280,188.81,45.665,0.758143106826969
2020,10,6,22,280,36.97,9.37,0.7465512577765757
2020,10,6,23,280,7.18,1.78,0.7520891364902507
2020,10,7,0,281,,,
2020,10,7,1,281,,,
2020,10,7,2,281,,,
2020,10,7,3,281,,,
2020,10,7,4,281,,,
2020,10,7,5,281,,,
2020,10,7,6,281,,,
2020,10,7,7,281,,,
2020,10,7,8,281,,,
2020,10,7,9,281,,,
2020,10,7,10,281,,,
2020,10,7,11,281,,,
2020,10,7,12,281,39.49,9.57,0.7576601671309192
2020,10,7,13,281,199.70499999999998,41.905,0.7901654941038031
2020,10,7,14,281,314.935,69.895,0.7780653150650135
2020,10,7,15,281,863.075,121.64,0.8590620745589896
2020,10,7,16,281,1048.04,180.53,0.8277451242318996
2020,10,7,17,281,857.11,167.20499999999998,0.8049200219341741
2020,10,7,18,281,1246.335,351.445,0.7180172265081218
2020,10,7,19,281,1212.3,219.3,0.8191041821331354
2020,10,7,20,281,497.9,92.17500000000001,0.814872464350271
2020,10,7,21,281,276.395,61.965,0.7758099820908482
2020,10,7,22,281,162.08,22.89,0.8587734452122407
2020,10,7,23,281,32.72,5.68,0.8264058679706602
2020,10,8,0,282,,,
2020,10,8,1,282,,,
2020,10,8,2,282,,,
2020,10,8,3,282,,,
2020,10,8,4,282,,,
2020,10,8,5,282,,,
2020,10,8,6,282,,,
2020,10,8,7,282,,,
2020,10,8,8,282,,,
2020,10,8,9,282,,,
2020,10,8,10,282,,,
2020,10,8,11,282,,,
2020,10,8,12,282,100.97999999999999,10.059999999999999,0.900376312141018
2020,10,8,13,282,460.46,32.055,0.9303848325587456
2020,10,8,14,282,806.375,122.58,0.8479863587040768
2020,10,8,15,282,1083.585,123.69999999999999,0.8858419044191272
2020,10,8,16,282,1265.7350000000001,143.19,0.8868720545769849
2020,10,8,17,282,1343.94,287.075,0.7863929937348393
2020,10,8,18,282,1309.9,385.505,0.7056989083136117
2020,10,8,19,282,1165.85,196.52499999999998,0.8314320024016811
2020,10,8,20,282,924.9449999999999,125.76,0.8640351588472828
2020,10,8,21,282,599.98,129.495,0.7841678055935197
2020,10,8,22,282,201.41000000000003,18.865000000000002,0.9063353358820316
2020,10,8,23,282,22.26,4.07,0.8171608265947888
2020,10,9,0,283,,,
2020,10,9,1,283,,,
2020,10,9,2,283,,,
2020,10,9,3,283,,,
2020,10,9,4,283,,,
2020,10,9,5,283,,,
2020,10,9,6,283,,,
2020,10,9,7,283,,,
2020,10,9,8,283,,,
2020,10,9,9,283,,,
2020,10,9,10,283,,,
2020,10,9,11,283,,,
