year,month,day,hour,doy,wind_u
2020,3,10,12,70,2.3301993401042838
2020,3,10,13,70,2.3700524459547623
2020,3,10,14,70,2.546732801953046
2020,3,10,15,70,2.5286319731512785
2020,3,10,16,70,2.5254849550005622
2020,3,10,17,70,2.522452899988056
2020,3,10,18,70,2.521345499962854
2020,3,10,19,70,2.501642225785634
2020,3,10,20,70,2.48205156856013
2020,3,10,21,70,2.5617523058259333
2020,3,10,22,70,2.664416734433552
2020,3,10,23,70,2.659573423447622
2020,3,11,0,71,2.603167189819299
2020,3,11,1,71,2.5310868662862425
2020,3,11,2,71,2.4826467178674596
2020,3,11,3,71,2.4195061469389842
2020,3,11,4,71,2.3324086657195355
2020,3,11,5,71,2.2628598774135833
2020,3,11,6,71,2.186364812960848
2020,3,11,7,71,2.1365544916295267
2020,3,11,8,71,2.086141982431394
2020,3,11,9,71,2.0497893868300725
2020,3,11,10,71,2.0531319205219605
2020,3,11,11,71,2.0699407826276595
2020,3,11,12,71,2.1005397468833515
2020,3,11,13,71,2.0970830321154184
2020,3,11,14,71,2.0997052865536263
2020,3,11,15,71,2.0808059722817087
2020,3,11,16,71,1.987085206589494
2020,3,11,17,71,1.8855837044207704
2020,3,11,18,71,1.8675978387572114
2020,3,11,19,71,1.8164846018595155
2020,3,11,20,71,1.7470468663809497
2020,3,11,21,71,1.7019390848459144
2020,3,11,22,71,1.668415208094279
2020,3,11,23,71,1.6779618409386594
2020,3,12,0,72,1.6832900304666976
2020,3,12,1,72,1.6968290906618246
2020,3,12,2,72,1.7319741822808643
2020,3,12,3,72,1.7301824778615575
2020,3,12,4,72,1.7241105472148983
2020,3,12,5,72,1.7217502836018612
2020,3,12,6,72,1.691800430942863
2020,3,12,7,72,1.6612061590601592
2020,3,12,8,72,1.6140047971102467
2020,3,12,9,72,1.6026062410598783
2020,3,12,10,72,1.617438832075404
2020,3,12,11,72,1.6589608585853322
2020,3,12,12,72,1.7270151260945599
2020,3,12,13,72,1.802883758753378
2020,3,12,14,72,1.839964454230027
2020,3,12,15,72,1.8937726773472474
2020,3,12,16,72,1.8148508739974765
2020,3,12,17,72,1.7047709319442599
2020,3,12,18,72,1.6264693038910885
2020,3,12,19,72,1.5761529883392122
2020,3,12,20,72,1.5609645590387524
2020,3,12,21,72,1.5473574594352977
2020,3,12,22,72,1.5102470455963903
2020,3,12,23,72,1.4893519086801816
2020,3,13,0,73,1.4609966807749877
2020,3,13,1,73,1.4175034665789563
2020,3,13,2,73,1.3973985546012826
2020,3,13,3,73,1.3832663491331232
2020,3,13,4,73,1.375850200262016
2020,3,13,5,73,1.3475992310191525
2020,3,13,6,73,1.3376626424279032
2020,3,13,7,73,1.384862049222404
2020,3,13,8,73,1.480074207462684
2020,3,13,9,73,1.6025941190963255
2020,3,13,10,73,1.6856954581697454
2020,3,13,11,73,1.8545896032563682
2020,3,13,12,73,2.174809257930918
2020,3,13,13,73,2.4885988952451505
2020,3,13,14,73,2.729942203933252
2020,3,13,15,73,3.039745719272941
2020,3,13,16,73,2.839058107731832
2020,3,13,17,73,2.842486326109639
2020,3,13,18,73,2.7845563421111863
2020,3,13,19,73,2.788364202791066
2020,3,13,20,73,2.8245267572863675
2020,3,13,21,73,2.8554416746565945
2020,3,13,22,73,2.8390254077575703
2020,3,13,23,73,2.791945265443185
2020,3,14,0,74,2.756318423530696
2020,3,14,1,74,2.7477032267244623
2020,3,14,2,74,2.756144805730135
2020,3,14,3,74,2.7218036740163973
2020,3,14,4,74,2.6912766594798567
2020,3,14,5,74,2.6371782912995365
2020,3,14,6,74,2.587705038761197
2020,3,14,7,74,2.5961552204506813
2020,3,14,8,74,2.6705058704478346
2020,3,14,9,74,2.7243883894707004
2020,3,14,10,74,2.699600929160826
2020,3,14,11,74,2.7296031799848586
2020,3,14,12,74,2.758189898290801
2020,3,14,13,74,2.775239635543225
2020,3,14,14,74,2.7491750677184106
2020,3,14,15,74,2.7233881319620608
2020,3,14,16,74,2.634595139969562
2020,3,14,17,74,2.562086246370256
2020,3,14,18,74,2.52504934637483
2020,3,14,19,74,2.4538801252636384
2020,3,14,20,74,2.400620127723866
2020,3,14,21,74,2.3546380006887064
2020,3,14,22,74,2.3118365204773443
2020,3,14,23,74,2.2281144195607014
2020,3,15,0,75,2.175717036588583
2020,3,15,1,75,2.1554584982744327
2020,3,15,2,75,2.1788593623663104
