year,month,day,hour,doy,wind_u
2020,5,16,5,137,2.0062264833123056
2020,5,16,6,137,2.0466600209714367
2020,5,16,7,137,2.017927286491446
2020,5,16,8,137,1.9765549911039422
2020,5,16,9,137,1.965267961429004
2020,5,16,10,137,1.9808160975578675
2020,5,16,11,137,1.9796311215845581
2020,5,16,12,137,1.9742281976914446
2020,5,16,13,137,1.998965191091121
2020,5,16,14,137,2.0248610030542005
2020,5,16,15,137,2.018101899720932
2020,5,16,16,137,2.0686687273688182
2020,5,16,17,137,2.0812190621798217
2020,5,16,18,137,2.040763325296786
2020,5,16,19,137,1.9921864398948053
2020,5,16,20,137,1.9708837212754693
2020,5,16,21,137,1.9770100632717345
2020,5,16,22,137,1.9836037811946907
2020,5,16,23,137,1.9719464703725875
2020,5,17,0,138,1.9464861065587469
2020,5,17,1,138,1.9288045797081361
2020,5,17,2,138,1.9208749740094102
2020,5,17,3,138,1.9114269747779176
2020,5,17,4,138,1.9036391722849477
2020,5,17,5,138,1.898236892193172
2020,5,17,6,138,1.8849917049828164
2020,5,17,7,138,1.8695900694250254
2020,5,17,8,138,1.8669878721069475
2020,5,17,9,138,1.8365096968224204
2020,5,17,10,138,1.7851178973714803
2020,5,17,11,138,1.7631877347373006
2020,5,17,12,138,1.7791349323175747
2020,5,17,13,138,1.8445472942344256
2020,5,17,14,138,1.8209324704108898
2020,5,17,15,138,1.810273790841567
2020,5,17,16,138,1.8108281276378382
2020,5,17,17,138,1.8082437660012645
2020,5,17,18,138,1.8228186652634466
2020,5,17,19,138,1.8420491542881186
2020,5,17,20,138,1.840740568457967
2020,5,17,21,138,1.8108086705307427
2020,5,17,22,138,1.780188525129001
2020,5,17,23,138,1.7679515308135159
2020,5,18,0,139,1.7785270407878029
2020,5,18,1,139,1.8023909918845424
2020,5,18,2,139,1.8121000883252218
2020,5,18,3,139,1.8133930321673162
2020,5,18,4,139,1.8165118919811616
2020,5,18,5,139,1.8205402761737481
2020,5,18,6,139,1.8421258381807895
2020,5,18,7,139,1.9044717504815842
2020,5,18,8,139,1.8700960018984978
2020,5,18,9,139,1.8105854860669994
2020,5,18,10,139,1.7439780858003755
2020,5,18,11,139,1.6982889832209866
2020,5,18,12,139,1.6864090840474901
2020,5,18,13,139,1.7049364466333956
2020,5,18,14,139,1.715237268036922
2020,5,18,15,139,1.7662038247820506
2020,5,18,16,139,1.8390840437715186
2020,5,18,17,139,1.84612179386155
2020,5,18,18,139,1.7998161680455647
2020,5,18,19,139,1.7909036684600914
2020,5,18,20,139,1.7904164777588951
2020,5,18,21,139,1.8036495996552917
2020,5,18,22,139,1.8150400190561689
2020,5,18,23,139,1.8189600538680664
2020,5,19,0,140,1.8396654679129618
2020,5,19,1,140,1.8766114621921801
2020,5,19,2,140,1.8555672655766797
2020,5,19,3,140,1.845816965850386
2020,5,19,4,140,1.8509685210878608
2020,5,19,5,140,1.8649181223396585
2020,5,19,6,140,1.8745944087566082
2020,5,19,7,140,1.7984228865727618
2020,5,19,8,140,1.7895660877252482
2020,5,19,9,140,1.8075654378362471
2020,5,19,10,140,1.8460680006831094
2020,5,19,11,140,1.8793602554593063
2020,5,19,12,140,1.8892623969233258
2020,5,19,13,140,1.8739141730320714
2020,5,19,14,140,1.8582088539988284
2020,5,19,15,140,1.8502951525775932
2020,5,19,16,140,1.8535555533077614
2020,5,19,17,140,1.8717044560850633
2020,5,19,18,140,1.903797237435605
2020,5,19,19,140,1.9092784189579926
2020,5,19,20,140,1.9198665188251063
2020,5,19,21,140,1.9399714331333664
2020,5,19,22,140,1.9664674348546591
2020,5,19,23,140,1.9942373048228546
2020,5,20,0,141,2.029794214260212
2020,5,20,1,141,2.0708464211603985
2020,5,20,2,141,2.10898578467481
2020,5,20,3,141,2.128956406792921
2020,5,20,4,141,2.126203416894853
2020,5,20,5,141,2.118688013901221
2020,5,20,6,141,2.127297974546954
2020,5,20,7,141,2.131747166369469
2020,5,20,8,141,2.132217189034993
2020,5,20,9,141,2.125787187407769
2020,5,20,10,141,2.1007500872067393
2020,5,20,11,141,2.0542453121769526
2020,5,20,12,141,2.028714917084265
2020,5,20,13,141,2.046043187756419
2020,5,20,14,141,2.0568674434920062
2020,5,20,15,141,2.0728840762387777
2020,5,20,16,141,2.0765927534559507
2020,5,20,17,141,2.0767381094913118
2020,5,20,18,141,2.0743662499851743
2020,5,20,19,141,2.065695628946732
2020,5,20,20,141,2.0599416664131027
2020,5,20,21,141,2.074364723937559
2020,5,20,22,141,2.0919154160496483
2020,5,20,23,141,2.101490601812082
2020,5,21,0,142,2.112334696166668
2020,5,21,1,142,2.1379803078543143
2020,5,21,2,142,2.1491650923390244
2020,5,21,3,142,2.1497240072781416
2020,5,21,4,142,2.1473212453077934
2020,5,21,5,142,2.1419449795589602
2020,5,21,6,142,2.1475093306763835
2020,5,21,7,142,2.1543998171715355
2020,5,21,8,142,2.155262034074201
2020,5,21,9,142,2.1152708117785766
2020,5,21,10,142,2.067742058798899
2020,5,21,11,142,2.0495069343313306
2020,5,21,12,142,2.061433759468999
2020,5,21,13,142,2.1016061999189435
2020,5,21,14,142,2.1122057451431724
2020,5,21,15,142,2.119423187339909
2020,5,21,16,142,2.1304965703487
2020,5,21,17,142,2.1496251956950485
2020,5,21,18,142,2.16716711303335
2020,5,21,19,142,2.1518310975230186
2020,5,21,20,142,2.135295608587032
2020,5,21,21,142,2.1296919617435135
2020,5,21,22,142,2.1315968506793586
2020,5,21,23,142,2.1302676632064
2020,5,22,0,143,2.1308200924431517
2020,5,22,1,143,2.1339458194712666
2020,5,22,2,143,2.1197963059818594
2020,5,22,3,143,2.1304546040392784
2020,5,22,4,143,2.1703763911684044
2020,5,22,5,143,2.2050401812388856
2020,5,22,6,143,2.2163508646518615
2020,5,22,7,143,2.2299796143925343
2020,5,22,8,143,2.2304702387008652
2020,5,22,9,143,2.1973710289480084
2020,5,22,10,143,2.1618427329034384
2020,5,22,11,143,2.1357644867168446
2020,5,22,12,143,2.1220262430597705
2020,5,22,13,143,2.1603800162641376
2020,5,22,14,143,2.201580631294916
2020,5,22,15,143,2.2158091177484165
2020,5,22,16,143,2.175463089382227
2020,5,22,17,143,2.1414394762863798
2020,5,22,18,143,2.1729496889597666
2020,5,22,19,143,2.1970688715201714
2020,5,22,20,143,2.177350810282399
2020,5,22,21,143,2.1312241135493126
2020,5,22,22,143,2.0937909285688976
2020,5,22,23,143,2.0845652077103765
2020,5,23,0,144,2.109860972982206
2020,5,23,1,144,2.148712619221077
2020,5,23,2,144,2.1362058959895807
2020,5,23,3,144,2.0911802426109594
2020,5,23,4,144,2.080491423601234
2020,5,23,5,144,2.085597197410248
2020,5,23,6,144,2.0867276171813094
2020,5,23,7,144,2.074657725079703
2020,5,23,8,144,2.0601503534245005
2020,5,23,9,144,2.0546851954020737
2020,5,23,10,144,2.0620636356222293
2020,5,23,11,144,2.060133948412635
2020,5,23,12,144,2.039226714570611
2020,5,23,13,144,2.0719611989434026
2020,5,23,14,144,2.0838880240810704
2020,5,23,15,144,2.090801782802356
2020,5,23,16,144,2.0833973997727395
2020,5,23,17,144,2.06996398412683
2020,5,23,18,144,2.050143296186926
2020,5,23,19,144,2.0393018724156664
2020,5,23,20,144,2.0287378077984943
2020,5,23,21,144,2.0239616602743933
2020,5,23,22,144,2.0287267439532837
2020,5,23,23,144,2.038216089537354
2020,5,24,0,145,2.048123572168027
2020,5,24,1,145,2.0690166900696094
2020,5,24,2,145,2.108656921413705
2020,5,24,3,145,2.134920582385563
2020,5,24,4,145,2.1167018629298595
2020,5,24,5,145,2.1457131726331315
2020,5,24,6,145,2.178212264161257
2020,5,24,7,145,2.1863754743676003
2020,5,24,8,145,2.1634546206971383
2020,5,24,9,145,2.099220224472364
2020,5,24,10,145,2.0825428131081507
2020,5,24,11,145,2.147013746713303
2020,5,24,12,145,2.2000435198343675
2020,5,24,13,145,2.1775076116748755
2020,5,24,14,145,2.1524586846048264
2020,5,24,15,145,2.226697467483848
2020,5,24,16,145,2.268620284548584
2020,5,24,17,145,2.2428773873254606
2020,5,24,18,145,2.218473978396699
2020,5,24,19,145,2.2078355189582797
2020,5,24,20,145,2.215170848333302
2020,5,24,21,145,2.2168178352221544
2020,5,24,22,145,2.199063797265321
2020,5,24,23,145,2.178274832113486
2020,5,25,0,146,2.209283356633331
2020,5,25,1,146,2.20237799117393
2020,5,25,2,146,2.183501163684112
2020,5,25,3,146,2.192782585280593
2020,5,25,4,146,2.21318660492146
2020,5,25,5,146,2.2093318086451177
2020,5,25,6,146,2.1809137499523077
2020,5,25,7,146,2.17090135154808
2020,5,25,8,146,2.178956212373734
2020,5,25,9,146,2.1981039133152738
2020,5,25,10,146,2.1973466121861627
2020,5,25,11,146,2.1972497081625892
2020,5,25,12,146,2.170982613583597
2020,5,25,13,146,2.0790058162477028
2020,5,25,14,146,2.1565626081543714
2020,5,25,15,146,2.165818086941392
2020,5,25,16,146,2.134339539756023
2020,5,25,17,146,2.1155256617303384
2020,5,25,18,146,2.1158751266342506
2020,5,25,19,146,2.1487267351615187
2020,5,25,20,146,2.138818871018942
2020,5,25,21,146,2.175100653073584
2020,5,25,22,146,2.2016309908662217
2020,5,25,23,146,2.220742448176898
2020,5,26,0,147,2.2512515736146237
2020,5,26,1,147,2.2651748505450566
2020,5,26,2,147,2.270324116711109
2020,5,26,3,147,2.266518916982265
2020,5,26,4,147,2.2206405844985744
2020,5,26,5,147,2.153658921054289
2020,5,26,6,147,2.1266494043104354
2020,5,26,7,147,2.1224428540587583
2020,5,26,8,147,2.1446689745523373
2020,5,26,9,147,2.195702295880637
2020,5,26,10,147,2.249738115892113
2020,5,26,11,147,2.2745989575935717
2020,5,26,12,147,2.2777250661335904
2020,5,26,13,147,2.265844022424382
2020,5,26,14,147,2.1878862615067836
2020,5,26,15,147,2.176010940476133
2020,5,26,16,147,2.1727764825554257
2020,5,26,17,147,2.128788541555234
2020,5,26,18,147,2.0718929083126163
2020,5,26,19,147,2.10898273257958
2020,5,26,20,147,2.1211010766929728
2020,5,26,21,147,2.1367503134763526
2020,5,26,22,147,2.1734017805658103
2020,5,26,23,147,2.2301741854634898
2020,5,27,0,148,2.2264697048772586
2020,5,27,1,148,2.2084116019330695
2020,5,27,2,148,2.237718964873717
2020,5,27,3,148,2.288093033632191
2020,5,27,4,148,2.31106043175492
2020,5,27,5,148,2.3201804738160794
2020,5,27,6,148,2.341131963038948
2020,5,27,7,148,2.387846569615844
2020,5,27,8,148,2.3887824183159494
2020,5,27,9,148,2.3952181426217303
2020,5,27,10,148,2.402387132806681
2020,5,27,11,148,2.39699713262931
2020,5,27,12,148,2.42031094356072
2020,5,27,13,148,2.4299925711443233
2020,5,27,14,148,2.3998500786461827
2020,5,27,15,148,2.3947240847062647
2020,5,27,16,148,2.307697404322621
2020,5,27,17,148,2.2787532407144235
2020,5,27,18,148,2.2131858418976518
2020,5,27,19,148,2.1821838030801723
2020,5,27,20,148,2.2010201903081836
2020,5,27,21,148,2.233140822027705
2020,5,27,22,148,2.252894745384438
2020,5,27,23,148,2.2756553640552886
2020,5,28,0,149,2.2825706488241897
2020,5,28,1,149,2.243035714765552
2020,5,28,2,149,2.2422856623626135
2020,5,28,3,149,2.26541596606828
2020,5,28,4,149,2.2818614181949615
2020,5,28,5,149,2.2741171080590292
2020,5,28,6,149,2.2595311449516355
2020,5,28,7,149,2.2632184575021945
2020,5,28,8,149,2.306074071171806
2020,5,28,9,149,2.3733445391272943
2020,5,28,10,149,2.3764893417506006
2020,5,28,11,149,2.3480861620220397
2020,5,28,12,149,2.3483932791046267
2020,5,28,13,149,2.3350998783274237
2020,5,28,14,149,2.341041163205835
2020,5,28,15,149,2.3446243230066472
2020,5,28,16,149,2.3395910364593613
2020,5,28,17,149,2.3269153034544665
2020,5,28,18,149,2.3123362075613425
2020,5,28,19,149,2.3512923880618635
2020,5,28,20,149,2.409288683147043
2020,5,28,21,149,2.434284961574363
2020,5,28,22,149,2.4188444118023815
2020,5,28,23,149,2.396883823593871
2020,5,29,0,150,2.3779417575684976
2020,5,29,1,150,2.3700120326473018
2020,5,29,2,150,2.3828964526635934
2020,5,29,3,150,2.396977675522214
2020,5,29,4,150,2.415168163097034
2020,5,29,5,150,2.4517276858176675
2020,5,29,6,150,2.5186002368574565
2020,5,29,7,150,2.496575554649102
2020,5,29,8,150,2.4758308448781117
2020,5,29,9,150,2.4602590550112104
2020,5,29,10,150,2.4399221814654193
2020,5,29,11,150,2.419485351800823
2020,5,29,12,150,2.3990260129339003
2020,5,29,13,150,2.3848352961588795
2020,5,29,14,150,2.354967873743403
2020,5,29,15,150,2.3408759685514755
2020,5,29,16,150,2.3358541273613045
2020,5,29,17,150,2.327940807451973
2020,5,29,18,150,2.3239978819258456
2020,5,29,19,150,2.3346332892690347
2020,5,29,20,150,2.347889683391565
2020,5,29,21,150,2.3510745447647743
2020,5,29,22,150,2.3413772751931137
2020,5,29,23,150,2.3365099463239956
2020,5,30,0,151,2.3510344860148713
2020,5,30,1,151,2.3812639632270862
2020,5,30,2,151,2.394621839516037
2020,5,30,3,151,2.3980615508410073
2020,5,30,4,151,2.3977155195442297
2020,5,30,5,151,2.383514120435901
2020,5,30,6,151,2.3659180284072554
2020,5,30,7,151,2.3126978808461773
2020,5,30,8,151,2.263950197333749
2020,5,30,9,151,2.265129069116597
2020,5,30,10,151,2.285698664923727
2020,5,30,11,151,2.3041859687597297
2020,5,30,12,151,2.3219262722880254
2020,5,30,13,151,2.3246548454242486
2020,5,30,14,151,2.3224222377630097
2020,5,30,15,151,2.3299986826612553
2020,5,30,16,151,2.3153177230898074
2020,5,30,17,151,2.304766248365462
2020,5,30,18,151,2.2765908312434906
2020,5,30,19,151,2.273677224833908
2020,5,30,20,151,2.3249054987450677
2020,5,30,21,151,2.3636835131864977
2020,5,30,22,151,2.3859416806799993
2020,5,30,23,151,2.389491648945177
2020,5,31,0,152,2.385347666645729
2020,5,31,1,152,2.3741212973635006
2020,5,31,2,152,2.3800473217657587
2020,5,31,3,152,2.375422252955576
2020,5,31,4,152,2.366719966429115
2020,5,31,5,152,2.3538076960438428
2020,5,31,6,152,2.3446121146257246
2020,5,31,7,152,2.391147792119722
2020,5,31,8,152,2.4343353211456695
2020,5,31,9,152,2.4448536043343814
2020,5,31,10,152,2.439023339419985
2020,5,31,11,152,2.4340907720153115
2020,5,31,12,152,2.4210247523327943
2020,5,31,13,152,2.4151616773946687
2020,5,31,14,152,2.4016645492608184
2020,5,31,15,152,2.3888942013037733
2020,5,31,16,152,2.3637567634720345
2020,5,31,17,152,2.3338191428662522
2020,5,31,18,152,2.26469757915336
2020,5,31,19,152,2.2763634501488057
2020,5,31,20,152,2.2817767225523102
2020,5,31,21,152,2.2849631099731345
2020,5,31,22,152,2.2835881410717156
2020,5,31,23,152,2.2795681501410137
2020,6,1,0,153,2.266878301195677
2020,6,1,1,153,2.248117834836529
2020,6,1,2,153,2.2345043455720095
2020,6,1,3,153,2.223438592801295
2020,6,1,4,153,2.214905316048233
2020,6,1,5,153,2.2117772999486958
2020,6,1,6,153,2.2110524273314103
2020,6,1,7,153,2.1974190994478917
2020,6,1,8,153,2.2012525310576185
2020,6,1,9,153,2.2328234041237147
2020,6,1,10,153,2.2461839509959924
2020,6,1,11,153,2.25042140371188
2020,6,1,12,153,2.22888963488328
2020,6,1,13,153,2.165024542181417
2020,6,1,14,153,2.152295397509985
2020,6,1,15,153,2.1837735631834496
2020,6,1,16,153,2.252603651801812
2020,6,1,17,153,2.304169563747865
2020,6,1,18,153,2.286185092601116
2020,6,1,19,153,2.2830723369777317
2020,6,1,20,153,2.293014537191654
2020,6,1,21,153,2.3165790014438836
2020,6,1,22,153,2.3368101961923133
2020,6,1,23,153,2.351253092335768
2020,6,2,0,154,2.3486862802467714
2020,6,2,1,154,2.323768593271641
2020,6,2,2,154,2.3402197680768806
2020,6,2,3,154,2.354966347695788
2020,6,2,4,154,2.361994559988223
2020,6,2,5,154,2.36376134161488
2020,6,2,6,154,2.36488069754073
2020,6,2,7,154,2.3769669946542007
2020,6,2,8,154,2.379099264684731
2020,6,2,9,154,2.3722698200941927
2020,6,2,10,154,2.395477189204434
2020,6,2,11,154,2.4143063277062726
2020,6,2,12,154,2.4120603671283996
2020,6,2,13,154,2.449875827036456
2020,6,2,14,154,2.466453282281864
2020,6,2,15,154,2.366522343262929
2020,6,2,16,154,2.232229008577541
2020,6,2,17,154,2.33064191173112
2020,6,2,18,154,2.356782344358039
2020,6,2,19,154,2.3694470135177226
2020,6,2,20,154,2.3584712975563136
2020,6,2,21,154,2.36623887991838
2020,6,2,22,154,2.3830742372107805
2020,6,2,23,154,2.3731221176873585
2020,6,3,0,155,2.3675642522723006
2020,6,3,1,155,2.3886645311376644
2020,6,3,2,155,2.3854148127408044
2020,6,3,3,155,2.384937541349107
2020,6,3,4,155,2.389142184041265
2020,6,3,5,155,2.3663201419538966
2020,6,3,6,155,2.3300005902207745
2020,6,3,7,155,2.350462599671024
2020,6,3,8,155,2.400973249691071
2020,6,3,9,155,2.4647490686074365
2020,6,3,10,155,2.517669729324005
2020,6,3,11,155,2.5264872324454233
2020,6,3,12,155,2.4683734316938626
2020,6,3,13,155,2.4423665282332854
2020,6,3,14,155,2.427440256507672
2020,6,3,15,155,2.404778449419914
2020,6,3,16,155,2.3660168399903485
2020,6,3,17,155,2.317459912429837
2020,6,3,18,155,2.22268091016028
2020,6,3,19,155,2.1743616645158577
2020,6,3,20,155,2.162872815043791
2020,6,3,21,155,2.17749616631776
2020,6,3,22,155,2.186918365806756
2020,6,3,23,155,2.1859355911424787
2020,6,4,0,156,2.2036282056827945
2020,6,4,1,156,2.2422719279340755
2020,6,4,2,156,2.217377894696983
2020,6,4,3,156,2.185044760847026
2020,6,4,4,156,2.160888190120045
2020,6,4,5,156,2.1534780844118715
2020,6,4,6,156,2.1818278524738948
2020,6,4,7,156,2.2160094114979296
2020,6,4,8,156,2.254753471379919
2020,6,4,9,156,2.3193281762229137
2020,6,4,10,156,2.3944577893973884
2020,6,4,11,156,2.4318425223660163
2020,6,4,12,156,2.4497869347628622
2020,6,4,13,156,2.500190761449836
2020,6,4,14,156,2.535681287815926
2020,6,4,15,156,2.4660271334852815
2020,6,4,16,156,2.433603199802211
2020,6,4,17,156,2.4298319546328093
2020,6,4,18,156,2.374273139101227
2020,6,4,19,156,2.367457428939227
2020,6,4,20,156,2.3833992853528474
2020,6,4,21,156,2.39400722383896
2020,6,4,22,156,2.3927524311872492
2020,6,4,23,156,2.3703389883488875
2020,6,5,0,157,2.3342220194367016
2020,6,5,1,157,2.2754127224844503
2020,6,5,2,157,2.28439847235546
2020,6,5,3,157,2.281889650075845
2020,6,5,4,157,2.250070031248449
2020,6,5,5,157,2.234567295036142
2020,6,5,6,157,2.100331950160137
2020,6,5,7,157,2.0614761072903245
2020,6,5,8,157,2.064215744271759
2020,6,5,9,157,2.10357594587844
2020,6,5,10,157,2.223033808671327
2020,6,5,11,157,2.368513835400944
2020,6,5,12,157,2.4627163731838078
2020,6,5,13,157,2.5646029422217973
2020,6,5,14,157,2.595986874455015
2020,6,5,15,157,2.607082003642325
2020,6,5,16,157,2.5607599728144748
2020,6,5,17,157,2.480951497651376
2020,6,5,18,157,2.3944123894808325
2020,6,5,19,157,2.351395014763995
2020,6,5,20,157,2.345095490207883
2020,6,5,21,157,2.3449695912796176
2020,6,5,22,157,2.34174009301366
2020,6,5,23,157,2.3380806308320814
2020,6,6,0,158,2.339230889222142
2020,6,6,1,158,2.326813821288047
2020,6,6,2,158,2.3071186507645045
2020,6,6,3,158,2.269784658879087
2020,6,6,4,158,2.2179909843264447
2020,6,6,5,158,2.1617439213203453
2020,6,6,6,158,2.1151266002789275
2020,6,6,7,158,2.090905554040199
2020,6,6,8,158,2.1188905967221565
2020,6,6,9,158,2.135772498466825
2020,6,6,10,158,2.155412349764311
2020,6,6,11,158,2.170314967751887
2020,6,6,12,158,2.1384915338054524
2020,6,6,13,158,2.0701585551977857
2020,6,6,14,158,2.0651458702933065
2020,6,6,15,158,2.0613299882311558
2020,6,6,16,158,2.04925017682005
2020,6,6,17,158,2.05039242346013
2020,6,6,18,158,2.032385443111054
2020,6,6,19,158,2.000574599057446
2020,6,6,20,158,1.9797913565841685
2020,6,6,21,158,1.9542750774319222
2020,6,6,22,158,1.939866898871716
2020,6,6,23,158,1.9315423091300512
2020,6,7,0,159,1.9620613538772766
2020,6,7,1,159,1.9591874247056928
2020,6,7,2,159,1.9653103092503297
2020,6,7,3,159,1.9897388979647443
2020,6,7,4,159,2.014470788642707
2020,6,7,5,159,2.009872807177696
2020,6,7,6,159,2.011729244101754
2020,6,7,7,159,1.9915842710435907
2020,6,7,8,159,1.963396264028793
2020,6,7,9,159,1.9563943760577218
2020,6,7,10,159,1.9523339448652133
2020,6,7,11,159,1.9501108750015708
2020,6,7,12,159,1.9717712133417635
2020,6,7,13,159,2.0023962707092666
2020,6,7,14,159,1.9618210729113432
2020,6,7,15,159,1.9617575511793546
2020,6,7,16,159,1.996234901151331
2020,6,7,17,159,2.022299412909387
2020,6,7,18,159,2.0146649782017585
2020,6,7,19,159,1.9962062877585434
2020,6,7,20,159,1.9811354230213767
2020,6,7,21,159,1.991238239746813
2020,6,7,22,159,2.019916489558038
2020,6,7,23,159,2.0442901405583003
2020,6,8,0,160,2.079659346138971
2020,6,8,1,160,2.126618120334321
2020,6,8,2,160,2.1439681371849932
2020,6,8,3,160,2.1599527229318434
2020,6,8,4,160,2.176041842940344
2020,6,8,5,160,2.195545494488161
2020,6,8,6,160,2.2158686336054148
2020,6,8,7,160,2.22458236548899
2020,6,8,8,160,2.2554363776877824
2020,6,8,9,160,2.278594150250525
2020,6,8,10,160,2.283937224463724
2020,6,8,11,160,2.2779867832996206
2020,6,8,12,160,2.2838735119757843
2020,6,8,13,160,2.31049922774438
2020,6,8,14,160,2.3072247110737703
2020,6,8,15,160,2.2994800194259337
2020,6,8,16,160,2.276788072897773
2020,6,8,17,160,2.24058984195007
2020,6,8,18,160,2.252451047040279
2020,6,8,19,160,2.25748089998043
2020,6,8,20,160,2.2594830744517527
2020,6,8,21,160,2.2564206783996745
2020,6,8,22,160,2.2375423248622415
2020,6,8,23,160,2.212478518827943
2020,6,9,0,161,2.2074948288281555
2020,6,9,1,161,2.2274086056725944
2020,6,9,2,161,2.2214348922823572
2020,6,9,3,161,2.212313324173583
2020,6,9,4,161,2.2048795647273716
2020,6,9,5,161,2.1934147505052466
2020,6,9,6,161,2.1705747773583983
2020,6,9,7,161,2.1461923515843475
2020,6,9,8,161,2.1418640990353475
2020,6,9,9,161,2.1405124023600623
2020,6,9,10,161,2.122012127119329
2020,6,9,11,161,2.086935159656995
2020,6,9,12,161,2.0513828283624838
2020,6,9,13,161,2.005375163343393
2020,6,9,14,161,2.0023440512674293
2020,6,9,15,161,2.000057268915847
2020,6,9,16,161,2.0017118860427763
2020,6,9,17,161,2.0134330762642776
2020,6,9,18,161,2.0019186654946544
2020,6,9,19,161,1.9924369501486603
2020,6,9,20,161,1.9849215471550283
2020,6,9,21,161,1.9581321627796873
2020,6,9,22,161,1.9464823152842028
2020,6,9,23,161,1.9490060165280667
2020,6,10,0,162,2.050844515066174
2020,6,10,1,162,2.3336604339142575
2020,6,10,2,162,2.4716601567453953
2020,6,10,3,162,2.5223764416816086
2020,6,10,4,162,2.565241211636912
2020,6,10,5,162,2.6076489303314223
2020,6,10,6,162,2.6564897027483863
2020,6,10,7,162,2.7448932595929683
2020,6,10,8,162,2.7214276069238315
2020,6,10,9,162,2.6535219216484593
2020,6,10,10,162,2.5747267421019444
2020,6,10,11,162,2.490060475867324
2020,6,10,12,162,2.4831303121341732
2020,6,10,13,162,2.54006066296004
2020,6,10,14,162,2.5613169801940723
2020,6,10,15,162,2.5372500647644927
2020,6,10,16,162,2.522286404872304
2020,6,10,17,162,2.510498831579535
2020,6,10,18,162,2.4921233107313556
2020,6,10,19,162,2.536504208992497
2020,6,10,20,162,2.5382957888929027
2020,6,10,21,162,2.5555530983509436
2020,6,10,22,162,2.5573267471918695
2020,6,10,23,162,2.555177309125667
2020,6,11,0,163,2.564952025613806
2020,6,11,1,163,2.5760528774796727
2020,6,11,2,163,2.5550544622926323
2020,6,11,3,163,2.5782454263910086
2020,6,11,4,163,2.577700245880429
2020,6,11,5,163,2.5640913347587557
2020,6,11,6,163,2.545663165267847
2020,6,11,7,163,2.6396596866226396
2020,6,11,8,163,2.6779333423272016
2020,6,11,9,163,2.72699844374362
2020,6,11,10,163,2.74256718151529
2020,6,11,11,163,2.7218743573632214
2020,6,11,12,163,2.7083489973484873
2020,6,11,13,163,2.695416888344216
2020,6,11,14,163,2.6492665378730917
2020,6,11,15,163,2.5911363321096657
2020,6,11,16,163,2.490253902402568
2020,6,11,17,163,2.4175655839007284
2020,6,11,18,163,2.2921801706579683
2020,6,11,19,163,2.1524415165691537
2020,6,11,20,163,2.070032274757616
2020,6,11,21,163,2.026806594541285
2020,6,11,22,163,2.022335275028347
2020,6,11,23,163,2.021067129460002
2020,6,12,0,164,2.0357862402218334
2020,6,12,1,164,2.08399942555699
2020,6,12,2,164,2.103760597639896
2020,6,12,3,164,2.1147416547679585
2020,6,12,4,164,2.1074215858690897
2020,6,12,5,164,2.0915464940386403
2020,6,12,6,164,2.0899861103519584
2020,6,12,7,164,2.106951181691662
2020,6,12,8,164,2.1366049574409915
2020,6,12,9,164,2.1735501886964017
2020,6,12,10,164,2.2080384832911193
2020,6,12,11,164,2.2364557789601216
2020,6,12,12,164,2.2244587556321482
2020,6,12,13,164,2.1684840921253863
2020,6,12,14,164,2.1486767571021166
2020,6,12,15,164,2.1234939193538214
2020,6,12,16,164,2.096952136204069
2020,6,12,17,164,2.0807455105291877
2020,6,12,18,164,2.0724945525849625
2020,6,12,19,164,2.0743784583660965
2020,6,12,20,164,2.0663419101118268
2020,6,12,21,164,2.0478317155615944
2020,6,12,22,164,2.0307346411031633
2020,6,12,23,164,2.014028616346163
2020,6,13,0,165,1.993998859882958
2020,6,13,1,165,1.9600469710250317
2020,6,13,2,165,1.9632432777553555
2020,6,13,3,165,1.965353420095463
2020,6,13,4,165,1.9697194423229427
2020,6,13,5,165,1.9926853143980565
2020,6,13,6,165,2.0136608388708668
2020,6,13,7,165,1.9966621944836254
2020,6,13,8,165,1.9862457749732372
2020,6,13,9,165,1.9830632026714514
2020,6,13,10,165,1.983250906528138
2020,6,13,11,165,1.9821101859356736
2020,6,13,12,165,1.9802007188569828
2020,6,13,13,165,1.9841814140615899
2020,6,13,14,165,2.0015104477575516
2020,6,13,15,165,2.0140965254650456
2020,6,13,16,165,2.0051279436297085
2020,6,13,17,165,1.9975087693982336
2020,6,13,18,165,2.047764569466519
2020,6,13,19,165,2.023385958811507
2020,6,13,20,165,1.9892131745612605
2020,6,13,21,165,2.00558079825956
2020,6,13,22,165,2.028628313882094
2020,6,13,23,165,2.033878680702662
2020,6,14,0,166,2.0434592076317495
2020,6,14,1,166,2.058817732344407
2020,6,14,2,166,2.0909620178019663
2020,6,14,3,166,2.0840226977831238
2020,6,14,4,166,2.0369071221952986
2020,6,14,5,166,2.004551479143015
2020,6,14,6,166,2.0146745159993547
2020,6,14,7,166,2.030190605128296
2020,6,14,8,166,2.0412369007919144
2020,6,14,9,166,2.0206013034254204
2020,6,14,10,166,2.0072350338745855
2020,6,14,11,166,2.014015263429529
2020,6,14,12,166,2.019233201738271
2020,6,14,13,166,2.008837002358786
2020,6,14,14,166,2.011276770983806
2020,6,14,15,166,2.0121546298745288
2020,6,14,16,166,2.009581332083166
2020,6,14,17,166,2.012213764219623
2020,6,14,18,166,2.0246689833441023
2020,6,14,19,166,2.020304868676141
2020,6,14,20,166,2.013987794572453
